Identificacion,Disciplinarias,Contractuales,Fiscales
900139057,0,0,0
900139552,0,0,0
900139747,0,0,0
900139789,0,0,0
900139824,0,0,0
900139836,0,0,0
900139972,0,0,0
900140367,0,0,0
900140481,0,0,0
900140498,0,0,0
900141345,0,0,0
900141438,0,0,0
900141448,0,0,0
900141521,0,0,0
900142015,0,0,0
900142431,0,0,0
900142589,0,0,0
900143123,0,0,0
900143264,0,0,0
900143320,0,0,0
900143614,0,0,0
900143707,0,0,0
900143880,0,0,0
900144021,0,0,0
900144983,0,0,0
900145185,0,0,0
900145316,0,0,0
900145551,0,0,0
900145991,0,0,0
900146072,0,0,0
900146151,0,0,0
900146309,0,0,0
900146612,0,0,0
900146629,0,0,0
900146656,0,0,0
900147063,0,0,0
900147127,0,0,0
900147129,0,0,0
900147262,0,0,0
900147484,0,0,0
900147818,0,0,0
900147996,0,0,0
900148053,0,0,0
900148087,0,0,0
900148135,0,0,0
900148165,0,0,0
900148210,0,0,0
900148597,0,0,0
900148659,0,0,0
900148675,0,0,0
900148937,0,0,0
900149222,0,0,0
900149446,0,0,0
900149466,0,0,0
900150067,0,0,0
900150209,0,0,0
900150224,0,0,0
900150432,0,0,0
900150462,0,0,0
900150640,0,0,0
900150932,0,0,0
900150993,0,0,0
900151062,0,0,0
900151122,0,0,0
900151183,0,0,0
900151287,0,0,0
900151289,0,0,0
900151297,0,0,0
900151529,0,0,0
900151601,0,0,0
900152040,0,0,0
900152090,0,0,0
900152179,0,0,0
900152281,0,0,0
900152298,0,0,0
900152381,0,0,0
900152489,0,0,0
900152549,0,0,0
900152554,0,0,0
900152688,0,0,0
900152745,0,0,0
900152830,0,0,0
900153599,0,0,0
900153662,0,0,0
900153670,0,0,0
900153813,0,0,0
900153859,0,0,0
900154296,0,0,0
900154432,0,0,0
900154440,0,0,0
900154458,0,0,0
900154514,0,0,0
900154904,0,0,0
900155085,0,0,0
900155093,0,0,0
900155097,0,0,0
900155215,0,0,0
900155247,0,0,0
900155259,0,0,0
900155280,0,0,0
900155761,0,0,0
900155934,0,0,0
900156249,0,0,0
900156417,0,0,0
900156463,0,0,0
900156781,0,0,0
900156918,0,0,0
900157181,0,0,0
900157416,0,0,0
900157419,0,0,0
900157443,0,0,0
900157444,0,0,0
900157564,0,0,0
900157596,0,0,0
900157601,0,0,0
900157609,0,0,0
900157671,0,0,0
900157682,0,0,0
900157688,0,0,0
900157722,0,0,0
900157762,0,0,0
900157811,0,0,0
900157902,0,0,0
900157947,0,0,0
900158101,0,0,0
900158404,0,0,0
900158435,0,0,0
900158473,0,0,0
900158499,0,0,0
900158540,0,0,0
900158575,0,0,0
900158578,0,0,0
900158604,0,0,0
900158745,0,0,0
900158827,0,0,0
900158852,0,0,0
900159081,0,0,0
900159138,0,0,0
900159147,0,0,0
900159150,0,0,0
900159213,0,0,0
900159244,0,0,0
900159281,0,0,0
900159353,0,0,0
900159374,0,0,0
900159399,0,0,0
900159439,0,0,0
900159631,0,0,0
900159908,0,0,0
900160091,0,0,0
900160148,0,0,0
900160996,0,0,0
900161033,0,0,0
900161136,0,0,0
900161286,0,0,0
900161485,0,0,0
900162075,0,0,0
900162317,0,0,0
900162381,0,0,0
900162508,0,0,0
900163427,0,0,0
900163829,0,0,0
900164133,0,0,0
900164166,0,0,0
900164397,0,0,0
900164591,0,0,0
900164688,0,0,0
900164714,0,0,0
900164719,0,0,0
900164891,0,0,0
900164964,0,0,0
900165143,0,0,0
900165438,0,0,0
900165910,0,0,0
900165937,0,0,0
900166174,0,0,0
900166192,0,0,0
900166193,0,0,0
900166487,0,0,0
900166802,0,0,0
900167744,0,0,0
900168017,0,0,0
900168386,0,0,0
900168740,0,0,0
900168985,0,0,0
900169331,0,0,0
900169487,0,0,0
900169597,0,0,0
900169699,0,0,0
900169751,0,0,0
900169887,0,0,0
900170135,0,0,0
900170148,0,0,0
900170159,0,0,0
900170194,0,0,0
900170327,0,0,0
900170534,0,0,0
900170824,0,0,0
900170957,0,0,0
900170982,0,0,0
900171000,0,0,0
900171401,0,0,0
900171411,0,0,0
900171464,0,0,0
900171717,0,0,0
900171951,0,0,0
900173496,0,0,0
900173830,0,0,0
900174014,0,0,0
900175272,0,0,0
900175503,0,0,0
900175568,0,0,0
900175751,0,0,0
900176059,0,0,0
900176111,0,0,0
900176188,0,0,0
900176199,0,0,0
900176227,0,0,0
900176354,0,0,0
900176472,0,0,0
900176812,0,0,0
900176990,0,0,0
900177014,0,0,0
900177293,0,0,0
900177608,0,0,0
900177786,0,0,0
900178027,0,0,0
900178538,0,0,0
900178644,0,0,0
900178772,0,0,0
900179562,0,0,0
900179726,0,0,0
900179903,0,0,0
900180448,0,0,0
900180846,0,0,0
900181157,0,0,0
900181161,0,0,0
900181228,0,0,0
900181453,0,0,0
900181660,0,0,0
900182012,0,0,0
900182256,0,0,0
900182277,0,0,0
900182404,0,0,0
900182860,0,0,0
900183026,0,0,0
900183658,0,0,0
900183832,0,0,0
900183966,0,0,0
900184558,0,0,0
900184732,0,0,0
900184769,0,0,0
900184811,0,0,0
900185357,0,0,0
900185411,0,0,0
900186025,0,0,0
900186084,0,0,0
900186148,0,0,0
900186398,0,0,0
900186859,0,0,0
900187048,0,0,0
900187177,0,0,0
900187679,0,0,0
900187772,0,0,0
900187940,0,0,0
900188046,0,0,0
900188099,0,0,0
900188221,0,0,0
900188446,0,0,0
900188479,0,0,0
900188547,0,0,0
900188750,0,0,0
900188894,0,0,0
900188904,0,0,0
900189129,0,0,0
900189412,0,0,0
900189518,0,0,0
900189789,0,0,0
900189804,0,0,0
900189817,0,0,0
900190265,0,0,0
900190374,0,0,0
900191175,0,0,0
900191468,0,0,0
900191479,0,0,0
900191920,0,0,0
900192154,0,0,0
900192276,0,0,0
900192404,0,0,0
900192469,0,0,0
900192726,0,0,0
900192750,0,0,0
900193057,0,0,0
900193143,0,0,0
900193145,0,0,0
900193477,0,0,0
900193560,0,0,0
900193579,0,0,0
900193620,0,0,0
900193904,0,0,0
900193938,0,0,0
900194019,0,0,0
900194224,0,0,0
900194808,0,0,0
900194809,0,0,0
900194939,0,0,0
900195023,0,0,0
900195054,0,0,0
900195084,0,0,0
900195156,0,0,0
900195214,0,0,0
900195606,0,0,0
900195700,0,0,0
900195844,0,0,0
900195883,0,0,0
900196000,0,0,0
900196252,0,0,0
900196614,0,0,0
900196822,0,0,0
900197016,0,0,0
900197369,0,0,0
900197555,0,0,0
900197564,0,0,0
900197640,0,0,0
900197830,0,0,0
900197971,0,0,0
900197978,0,0,0
900198039,0,0,0
900198104,0,0,0
900198158,0,0,0
900198282,0,0,0
900198533,0,0,0
900198568,0,0,0
900198590,0,0,0
900198650,0,0,0
900198708,0,0,0
900198745,0,0,0
900198755,0,0,0
900198996,0,0,0
900199059,0,0,0
900199066,0,0,0
900199282,0,0,0
900199305,0,0,0
900199349,0,0,0
900199381,0,0,0
900199454,0,0,0
900199465,0,0,0
900199516,0,0,0
900199583,0,0,0
900199683,0,0,0
900199924,0,0,0
900200329,0,0,0
900200451,0,0,0
900200807,0,0,0
900200819,0,0,0
900201198,0,0,0
900201253,0,0,0
900201279,0,0,0
900201322,0,0,0
900201461,0,0,0
900201489,0,0,0
900201542,0,0,0
900201638,0,0,0
900201651,0,0,0
900201903,0,0,0
900202029,0,0,0
900202053,0,0,0
900202057,0,0,0
900202094,0,0,0
900202214,0,0,0
900202266,0,0,0
900202338,0,0,0
900202440,0,0,0
900202666,0,0,0
900202917,0,0,0
900202946,0,0,0
900203345,0,0,0
900203431,0,0,0
900203439,0,0,0
900203556,0,0,0
900203573,0,0,0
900203598,0,0,0
900203616,0,0,0
900203806,0,0,0
900203993,0,0,0
900204854,0,0,0
900204930,0,0,0
900204981,0,0,0
900205343,0,0,0
900205493,0,0,0
900205506,0,0,0
900205729,0,0,0
900205843,0,0,0
900205881,0,0,0
900205943,0,0,0
900206307,0,0,0
900206366,0,0,0
900207029,0,0,0
900207129,0,0,0
900207284,0,0,0
900207488,0,0,0
900208225,0,0,0
900208425,0,0,0
900208659,0,0,0
900208787,0,0,0
900209066,0,0,0
900209442,0,0,0
900209445,0,0,0
900209944,0,0,0
900209975,0,0,0
900210090,0,0,0
900210188,0,0,0
900210235,0,0,0
900210291,0,0,0
900210295,0,0,0
900210398,0,0,0
900210464,0,0,0
900210466,0,0,0
900210499,0,0,0
900210682,0,0,0
900210691,0,0,0
900210773,0,0,0
900210800,0,0,0
900210926,0,0,0
900211016,0,0,0
900211018,0,0,0
900211521,0,0,0
900211543,0,0,0
900211682,0,0,0
900211779,0,0,0
900211855,0,0,0
900212026,0,0,0
900212478,0,0,0
900212489,0,0,0
900212496,0,0,0
900212614,0,0,0
900212795,0,0,0
900213000,0,0,0
900213037,0,0,0
900213515,0,0,0
900213582,0,0,0
900213648,0,0,0
900213744,0,0,0
900213997,0,0,0
900214108,0,0,0
900214125,0,0,0
900214173,0,0,0
900214372,0,0,0
900214382,0,0,0
900214670,0,0,0
900214739,0,0,0
900214836,0,0,0
900215138,0,0,0
900215390,0,0,0
900215407,0,0,0
900215497,0,0,0
900215628,0,0,0
900215663,0,0,0
900215809,0,0,0
900215858,0,0,0
900216003,0,0,0
900216548,0,0,0
900216566,0,0,0
900216789,0,0,0
900216798,0,0,0
900217011,0,0,0
900217029,0,0,0
900217521,0,0,0
900217819,0,0,0
900218054,0,0,0
900218174,0,0,0
900218439,0,0,0
900218498,0,0,0
900218580,0,0,0
900218729,0,0,0
900218869,0,0,0
900218950,0,0,0
900219251,0,0,0
900219336,0,0,0
900219349,0,0,0
900219649,0,0,0
900219918,0,0,0
900219950,0,0,0
900220123,0,0,0
900220136,0,0,0
900220166,0,0,0
900220547,0,0,0
900220563,0,0,0
900220578,0,0,0
900221097,0,0,0
900221155,0,0,0
900221484,0,0,0
900222040,0,0,0
900222319,0,0,0
900222542,0,0,0
900222571,0,0,0
900222737,0,0,0
900222744,0,0,0
900223666,0,0,0
900223787,0,0,0
900224009,0,0,0
900224198,0,0,0
900224362,0,0,0
900224485,0,0,0
900224704,0,0,0
900224817,0,0,0
900225437,0,0,0
900225707,0,0,0
900225727,0,0,0
900226125,0,0,0
900226247,0,0,0
900226329,0,0,0
900226405,0,0,0
900227362,0,0,0
900227476,0,0,0
900227766,0,0,0
900228009,0,0,0
900228032,0,0,0
900228315,0,0,0
900228335,0,0,0
900228369,0,0,0
900228581,0,0,0
900228693,0,0,0
900228998,0,0,0
900229012,0,0,0
900229428,0,0,0
900229723,0,0,0
900229985,0,0,0
900230123,0,0,0
900230160,0,0,0
900230289,0,0,0
900230374,0,0,0
900230467,0,0,0
900230509,0,0,0
900230686,0,0,0
900230848,0,0,0
900231189,0,0,0
900231460,0,0,0
900231580,0,0,0
900231732,0,0,0
900231951,0,0,0
900231981,0,0,0
900232346,0,0,0
900232348,0,0,0
900232507,0,0,0
900232836,0,0,0
900233026,0,0,0
900233209,0,0,0
900233642,0,0,0
900233698,0,0,0
900234231,0,0,0
900234282,0,0,0
900234319,0,0,0
900234732,0,0,0
900234746,0,0,0
900234873,0,0,0
900234897,0,0,0
900235041,0,0,0
900235114,0,0,0
900235464,0,0,0
900235492,0,0,0
900235946,0,0,0
900236497,0,0,0
900236529,0,0,0
900236840,0,0,0
900236868,0,0,0
900236877,0,0,0
900236886,0,0,0
900237093,0,0,0
900237094,0,0,0
900237116,0,0,0
900237555,0,0,0
900237640,0,0,0
900238024,0,0,0
900238057,0,0,0
900238178,0,0,0
900238363,0,0,0
900238439,0,0,0
900238465,0,0,0
900238499,0,0,0
900238588,0,0,0
900238616,0,0,0
900238970,0,0,0
900238999,0,0,0
900239100,0,0,0
900239195,0,0,0
900239347,0,0,0
900239496,0,0,0
900239516,0,0,0
900239573,0,0,0
900240130,0,0,0
900240169,0,0,0
900240679,0,0,0
900240879,0,0,0
900241178,0,0,0
900241210,0,0,0
900241305,0,0,0
900241363,0,0,0
900241372,0,0,0
900241492,0,0,0
900241633,0,0,0
900241730,0,0,0
900241813,0,0,0
900241994,0,0,0
900242225,0,0,0
900242271,0,0,0
900242349,0,0,0
900242523,0,0,0
900242640,0,0,0
900242666,0,0,0
900242715,0,0,0
900243166,0,0,0
900243322,0,0,0
900243783,0,0,0
900243843,0,0,0
900243880,0,0,0
900244002,0,0,0
900244025,0,0,0
900244120,0,0,0
900244260,0,0,0
900244559,0,0,0
900244577,0,0,0
900244652,0,0,0
900244890,0,0,0
900245052,0,0,0
900245206,0,0,0
900245278,0,0,0
900245329,0,0,0
900245364,0,0,0
900245612,0,0,0
900245974,0,0,0
900246080,0,0,0
900246374,0,0,0
900246565,0,0,0
900246624,0,0,0
900246709,0,0,0
900246830,0,0,0
900246990,0,0,0
900247365,0,0,0
900247545,0,0,0
900247654,0,0,0
900247730,0,0,0
900247961,0,0,0
900247980,0,0,0
900248186,0,0,0
900248189,0,0,0
900248308,0,0,0
900248342,0,0,0
900248385,0,0,0
900249143,0,0,0
900249238,0,0,0
900249527,0,0,0
900249670,0,0,0
900250028,0,0,0
900250115,0,0,0
900250290,0,0,0
900250332,0,0,0
900250528,0,0,0
900250559,0,0,0
900250605,0,0,0
900250844,0,0,0
900250887,0,0,0
900250940,0,0,0
900251323,0,0,0
900251367,0,0,0
900251422,0,0,0
900251490,0,0,0
900251512,0,0,0
900251556,0,0,0
900251672,0,0,0
900251776,0,0,0
900252140,0,0,0
900252310,0,0,0
900252345,0,0,0
900252348,0,0,0
900252504,0,0,0
900252718,0,0,0
900252778,0,0,0
900252953,0,0,0
900253044,0,0,0
900253198,0,0,0
900253381,0,0,0
900253669,0,0,0
900253863,0,0,0
900254035,0,0,0
900254711,0,0,0
900254959,0,0,0
900255039,0,0,0
900255130,0,0,0
900255193,0,0,0
900255265,0,0,0
900255408,0,0,0
900255492,0,0,0
900255743,0,0,0
900255758,0,0,0
900255815,0,0,0
900255884,0,0,0
900256019,0,0,0
900256320,0,0,0
900256694,0,0,0
900258115,0,0,0
900258131,0,0,0
900258155,0,0,0
900258156,0,0,0
900258711,0,0,0
900258712,0,0,0
900258763,0,0,0
900258772,0,0,0
900258894,0,0,0
900259172,0,0,0
900259275,0,0,0
900259478,0,0,0
900259632,0,0,0
900260084,0,0,0
900260114,0,0,0
900260200,0,0,0
900260421,0,0,0
900260790,0,0,0
900260791,0,0,0
900260929,0,0,0
900261262,0,0,0
900261363,0,0,0
900261465,0,0,0
900261740,0,0,0
900262051,0,0,0
900262116,0,0,0
900262492,0,0,0
900262502,0,0,0
900262577,0,0,0
900262587,0,0,0
900262619,0,0,0
900262908,0,0,0
900263172,0,0,0
900263242,0,0,0
900263306,0,0,0
900263309,0,0,0
900263342,0,0,0
900263450,0,0,0
900263510,0,0,0
900263650,0,0,0
900263751,0,0,0
900264015,0,0,0
900264026,0,0,0
900264081,0,0,0
900264111,0,0,0
900264302,0,0,0
900265150,0,0,0
900265298,0,0,0
900265423,0,0,0
900265462,0,0,0
900266026,0,0,0
900266320,0,0,0
900266822,0,0,0
900266861,0,0,0
900266928,0,0,0
900266949,0,0,0
900267044,0,0,0
900267067,0,0,0
900267114,0,0,0
900267217,0,0,0
900267315,0,0,0
900267643,0,0,0
900267736,0,0,0
900267816,0,0,0
900267819,0,0,0
900267915,0,0,0
900267926,0,0,0
900268077,0,0,0
900268246,0,0,0
900268419,0,0,0
900268429,0,0,0
900268620,0,0,0
900268924,0,0,0
900269016,0,0,0
900269114,0,0,0
900269160,0,0,0
900269703,0,0,0
900269840,0,0,0
900270088,0,0,0
900270921,0,0,0
900271007,0,0,0
900271462,0,0,0
900271521,0,0,0
900271666,0,0,0
900271778,0,0,0
900271883,0,0,0
900271891,0,0,0
900271913,0,0,0
900272057,0,0,0
900272786,0,0,0
900272928,0,0,0
900273006,0,0,0
900273061,0,0,0
900273075,0,0,0
900273097,0,0,0
900273165,0,0,0
900273257,0,0,0
900273331,0,0,0
900273512,0,0,0
900273558,0,0,0
900273574,0,0,0
900273699,0,0,0
900273838,0,0,0
900274135,0,0,0
900274210,0,0,0
900274811,0,0,0
900274873,0,0,0
900275122,0,0,0
900275132,0,0,0
900275146,0,0,0
900275159,0,0,0
900275238,0,0,0
900275323,0,0,0
900275408,0,0,0
900275427,0,0,0
900275553,0,0,0
900275634,0,0,0
900275776,0,0,0
900275834,0,0,0
900275996,0,0,0
900276701,0,0,0
900277114,0,0,0
900277175,0,0,0
900277500,0,0,0
900277512,0,0,0
900277726,0,0,0
900277865,0,0,0
900278073,0,0,0
900278276,0,0,0
900278287,0,0,0
900278384,0,0,0
900278442,0,0,0
900278490,0,0,0
900278965,0,0,0
900278987,0,0,0
900278989,0,0,0
900279036,0,0,0
900280183,0,0,0
900280266,0,0,0
900280581,0,0,0
900280682,0,0,0
900280749,0,0,0
900280764,0,0,0
900281038,0,0,0
900281079,0,0,0
900281187,0,0,0
900281388,0,0,0
900281596,0,0,0
900281661,0,0,0
900281917,0,0,0
900281983,0,0,0
900282183,0,0,0
900282327,0,0,0
900282407,0,0,0
900283062,0,0,0
900283074,0,0,0
900283268,0,0,0
900283279,0,0,0
900283400,0,0,0
900283720,0,0,0
900283749,0,0,0
900284043,0,0,0
900284556,0,0,0
900284558,0,0,0
900284852,0,0,0
900284917,0,0,0
900284947,0,0,0
900284977,0,0,0
900285020,0,0,0
900285304,0,0,0
900285447,0,0,0
900285450,0,0,0
900285471,0,0,0
900285622,0,0,0
900285704,0,0,0
900288115,0,0,0
900290904,0,0,0
900291178,0,0,0
900291179,0,0,0
900291454,0,0,0
900291743,0,0,0
900291838,0,0,0
900291868,0,0,0
900292291,0,0,0
900292590,0,0,0
900292655,0,0,0
900292835,0,0,0
900292869,0,0,0
900293002,0,0,0
900293024,0,0,0
900293125,0,0,0
900293251,0,0,0
900293588,0,0,0
900293707,0,0,0
900293728,0,0,0
900293992,0,0,0
900294171,0,0,0
900294206,0,0,0
900294360,0,0,0
900294572,0,0,0
900294616,0,0,0
900294717,0,0,0
900294873,0,0,0
900294884,0,0,0
900295001,0,0,0
900295156,0,0,0
900295228,0,0,0
900295550,0,0,0
900295623,0,0,0
900295864,0,0,0
900295883,0,0,0
900295921,0,0,0
900295923,0,0,0
900296343,0,0,0
900296514,0,0,0
900296584,0,0,0
900296943,0,0,0
900296967,0,0,0
900297012,0,0,0
900297134,0,0,0
900297150,0,0,0
900297229,0,0,0
900297404,0,0,0
900297546,0,0,0
900297628,0,0,0
900297725,0,0,0
900297775,0,0,0
900297930,0,0,0
900298576,0,0,0
900298623,0,0,0
900299019,0,0,0
900299107,0,0,0
900299127,0,0,0
900299213,0,0,0
900299350,0,0,0
900299637,0,0,0
900299679,0,0,0
900299690,0,0,0
900300084,0,0,0
900300253,0,0,0
900300365,0,0,0
900300463,0,0,0
900300610,0,0,0
900300675,0,0,0
900300865,0,0,0
900300875,0,0,0
900301086,0,0,0
900301192,0,0,0
900301200,0,0,0
900301245,0,0,0
900301301,0,0,0
900301347,0,0,0
900301466,0,0,0
900301490,0,0,0
900301594,0,0,0
900301690,0,0,0
900301723,0,0,0
900301939,0,0,0
900301971,0,0,0
900302304,0,0,0
900302438,0,0,0
900302441,0,0,0
900302447,0,0,0
900302491,0,0,0
900302666,0,0,0
900302897,0,0,0
900302940,0,0,0
900303124,0,0,0
900303701,0,0,0
900303907,0,0,0
900304073,0,0,0
900304184,0,0,0
900304331,0,0,0
900304359,0,0,0
900304710,0,0,0
900304903,0,0,0
900305046,0,0,0
900305049,0,0,0
900305367,0,0,0
900305433,0,0,0
900305447,0,0,0
900305472,0,0,0
900305491,0,0,0
900305871,0,0,0
900305915,0,0,0
900305923,0,0,0
900305993,0,0,0
900306033,0,0,0
900306091,0,0,0
900306314,0,0,0
900306474,0,0,0
900306635,0,0,0
900306675,0,0,0
900306820,0,0,0
900307131,0,0,0
900307208,0,0,0
900307280,0,0,0
900307633,0,0,0
900307684,0,0,0
900307818,0,0,0
900307866,0,0,0
900307995,0,0,0
900308068,0,0,0
900308216,0,0,0
900308231,0,0,0
900308302,0,0,0
900308558,0,0,0
900308652,0,0,0
900308735,0,0,0
900308885,0,0,0
900308901,0,0,0
900308912,0,0,0
900308928,0,0,0
900308940,0,0,0
900309373,0,0,0
900309410,0,0,0
900309643,0,0,0
900309790,0,0,0
900310017,0,0,0
900310073,0,0,0
900310175,0,0,0
900310486,0,0,0
900310747,0,0,0
900311564,0,0,0
900311575,0,0,0
900311735,0,0,0
900311805,0,0,0
900311856,0,0,0
900312110,0,0,0
900312462,0,0,0
900312547,0,0,0
900312687,0,0,0
900313415,0,0,0
900313457,0,0,0
900313560,0,0,0
900313578,0,0,0
900313744,0,0,0
900314010,0,0,0
900314405,0,0,0
900314415,0,0,0
900314551,0,0,0
900314780,0,0,0
900314827,0,0,0
900315150,0,0,0
900315467,0,0,0
900315536,0,0,0
900315542,0,0,0
900315636,0,0,0
900315912,0,0,0
900316059,0,0,0
900316085,0,0,0
900316090,0,0,0
900316388,0,0,0
900316496,0,0,0
900316720,0,0,0
900316911,0,0,0
900316929,0,0,0
900316933,0,0,0
900316954,0,0,0
900316958,0,0,0
900317006,0,0,0
900317300,0,0,0
900317581,0,1,0
900317590,0,0,0
900317784,0,0,0
900317842,0,0,0
900317964,0,0,0
900318283,0,0,0
900318353,0,0,0
900318451,0,0,0
900318456,0,0,0
900318759,0,0,0
900318766,0,0,0
900318789,0,0,0
900318889,0,0,0
900318914,0,0,0
900318939,0,0,0
900319164,0,0,0
900319196,0,0,0
900320055,0,0,0
900320072,0,0,0
900320106,0,0,0
900320184,0,0,0
900320305,0,0,0
900321021,0,0,0
900321309,0,0,0
900321372,0,0,0
900321449,0,0,0
900321452,0,0,0
900321499,0,0,0
900321607,0,0,0
900321674,0,0,0
900321809,0,0,0
900322118,0,0,0
900322299,0,0,0
900322757,0,0,0
900323045,0,0,0
900323080,0,0,0
900323086,0,0,0
900323108,0,0,0
900323283,0,0,0
900323422,0,0,0
900323464,0,0,0
900323530,0,0,0
900324042,0,0,0
900324074,0,0,0
900324090,0,0,0
900324126,0,0,0
900324202,0,0,0
900325046,0,0,0
900325136,0,0,0
900325428,0,0,0
900325661,0,0,0
900325680,0,0,0
900325770,0,0,0
900325805,0,0,0
900325885,0,0,0
900326111,0,0,0
900326224,0,0,0
900326595,0,0,0
900326627,0,0,0
900327158,0,0,0
900327185,0,0,0
900327815,0,0,0
900327828,0,0,0
900328002,0,0,0
900328437,0,0,0
900328512,0,0,0
900329505,0,0,0
900329951,0,0,0
900330000,0,0,0
900330007,0,0,0
900330033,0,0,0
900330077,0,0,0
900330130,0,0,0
900330919,0,0,0
900331134,0,0,0
900331152,0,0,0
900331420,0,0,0
900332363,0,0,0
900332423,0,0,0
900332538,0,0,0
900332548,0,0,0
900332738,0,0,0
900333780,0,0,0
900333815,0,0,0
900333962,0,0,0
900334072,0,0,0
900334435,0,0,0
900334596,0,0,0
900334728,0,0,0
900334910,0,0,0
900334921,0,0,0
900335218,0,0,0
900335289,0,0,0
900335343,0,0,0
900335352,0,0,0
900335385,0,0,0
900335399,0,0,0
900335682,0,0,0
900335698,0,0,0
900335915,0,0,0
900336006,0,0,0
900336013,0,0,0
900336266,0,0,0
900336407,0,0,0
900336649,0,0,0
900336724,0,0,0
900336801,0,0,0
900336930,0,0,0
900337056,0,0,0
900337070,0,0,0
900337510,0,0,0
900337689,0,0,0
900337813,0,0,0
900337990,0,0,0
900338428,0,0,0
900338550,0,0,0
900339076,0,0,0
900339150,0,0,0
900339174,0,0,0
900339252,0,0,0
900339400,0,0,0
900339471,0,0,0
900339698,0,0,0
900339752,0,0,0
900339807,0,0,0
900339921,0,0,0
900340270,0,0,0
900340482,0,0,0
900340883,0,0,0
900341112,0,0,0
900341131,0,0,0
900341162,0,0,0
900341165,0,0,0
900341260,0,0,0
900341308,0,0,0
900341335,0,0,0
900341348,0,0,0
900341463,0,0,0
900341710,0,0,0
900341845,0,0,0
900342026,0,0,0
900342407,0,0,0
900342430,0,0,0
900342435,0,0,0
900342482,0,0,0
900342571,0,0,0
900342685,0,0,0
900342746,0,0,0
900342838,0,0,0
900342878,0,0,0
900342974,0,0,0
900343021,0,0,0
900343411,0,0,0
900343825,0,0,0
900343838,0,0,0
900343855,0,0,0
900344143,0,0,0
900344377,0,0,0
900344436,0,0,0
900344452,0,0,0
900344485,0,0,0
900344552,0,0,0
900344811,0,0,0
900345064,0,0,0
900345357,0,0,0
900345376,0,0,0
900345429,0,0,0
900345569,0,0,0
900345617,0,0,0
900345839,0,0,0
900345842,0,0,0
900345896,0,0,0
900345967,0,0,0
900345968,0,0,0
900346393,0,0,0
900346429,0,0,0
900346466,0,0,0
900346779,0,0,0
900347242,0,0,0
900347302,0,0,0
900347364,0,0,0
900347542,0,0,0
900347580,0,0,0
900347670,0,0,0
900348220,0,0,0
900348515,0,0,0
900348597,0,0,0
900348744,0,0,0
900348748,0,0,0
900348803,0,0,0
900348808,0,0,0
900348906,0,0,0
900349134,0,0,0
900349346,0,0,0
900349399,0,0,0
900349842,0,0,0
900349982,0,0,0
900350382,0,0,0
900350763,0,0,0
900350776,0,0,0
900350823,0,0,0
900350939,0,0,0
900350972,0,0,0
900351020,0,0,0
900351169,0,0,0
900351236,0,0,0
900351337,0,0,0
900351565,0,0,0
900351740,0,0,0
900351814,0,0,0
900351841,0,0,0
900351990,0,0,0
900351998,0,0,0
900352009,0,0,0
900352202,0,0,0
900352442,0,0,0
900352449,0,0,0
900353000,0,0,0
900353124,0,0,0
900353356,0,0,0
900353668,0,0,0
900353682,0,0,0
900353918,0,0,0
900353965,0,0,0
900354156,0,0,0
900354198,0,0,0
900354406,0,0,0
900354502,0,0,0
900354526,0,0,0
900354641,0,0,0
900354671,0,0,0
900354799,0,0,0
900354931,0,0,0
900355024,0,0,0
900355180,0,0,0
900355487,0,0,0
900355893,0,0,0
900355918,0,0,0
900355979,0,0,0
900356039,0,0,0
900356173,0,0,0
900356359,0,0,0
900356395,0,0,0
900356456,0,0,0
900356574,0,0,0
900356622,0,0,0
900356636,0,0,0
900356666,0,0,0
900356720,0,0,0
900356778,0,0,0
900356834,0,0,0
900356860,0,0,0
900356992,0,0,0
900357911,0,0,0
900357978,0,0,0
900358505,0,0,0
900358541,0,0,0
900358659,0,0,0
900358850,0,0,0
900359012,0,0,0
900359224,0,0,0
900359365,0,0,0
900359695,0,0,0
900359880,0,0,0
900359927,0,0,0
900360061,0,0,0
900360429,0,0,0
900360439,0,0,0
900360536,0,0,0
900360539,0,0,0
900360553,0,0,0
900360747,0,0,0
900360791,0,0,0
900361133,0,0,0
900361140,0,0,0
900361642,0,0,0
900361645,0,0,0
900361655,0,0,0
900361680,0,0,0
900361749,0,0,0
900361753,0,0,0
900361789,0,0,0
900361854,0,0,0
900362097,0,0,0
900362152,0,0,0
900362238,0,0,0
900362374,0,0,0
900362585,0,0,0
900362586,0,0,0
900362887,0,0,0
900363051,0,0,0
900363058,0,0,0
900363507,0,0,0
900363690,0,0,0
900363743,0,0,0
900363941,0,0,0
900364073,0,0,0
900364237,0,0,0
900364314,0,0,0
900364338,0,0,0
900364503,0,0,0
900364631,0,0,0
900364663,0,0,0
900364696,0,0,0
900364984,0,0,0
900365111,0,0,0
900365148,0,0,0
900365164,0,0,0
900365188,0,0,0
900365222,0,0,0
900365324,0,0,0
900365470,0,0,0
900365471,0,0,0
900365498,0,0,0
900365997,0,0,0
900366010,0,0,0
900366364,0,0,0
900366520,0,0,0
900366699,0,0,0
900366743,0,0,0
900366802,0,0,0
900366822,0,0,0
900366919,0,0,0
900366965,0,0,0
900367004,0,0,0
900367242,0,0,0
900367711,0,0,0
900368235,0,0,0
900368316,0,0,0
900368512,0,0,0
900368610,0,0,0
900368785,0,0,0
900368842,0,0,0
900369065,0,0,0
900369126,0,0,0
